"","Cov.Eff.Dist","Cov.Val.Dist","Structure"
"8434","Dist3","Dist2","Clementsian"
"8435","Dist3","Dist3","Random"
"8436","Dist3","Dist4","Random"
"8437","Dist3","Dist5","Random"
"8438","Dist3","Dist6","Random"
"8439","Dist3","Dist7","Quasi-Clementsian"
"8440","Dist3","Dist8","Nested"
"8441","Dist4","Dist1","Clementsian"
"8442","Dist4","Dist2","Clementsian"
"8443","Dist4","Dist3","Quasi-Nested"
"8444","Dist4","Dist4","Quasi-Clementsian"
"8445","Dist4","Dist5","Gleasonian"
"8446","Dist4","Dist6","Clementsian"
"8447","Dist4","Dist7","Quasi-Nested"
"8448","Dist4","Dist8","Quasi-Nested"
"8449","Dist1","Dist1","Random"
"8450","Dist1","Dist2","Gleasonian"
"8451","Dist1","Dist3","Random"
"8452","Dist1","Dist4","Nested"
"8453","Dist1","Dist5","Random"
"8454","Dist1","Dist6","Quasi-Clementsian"
"8455","Dist1","Dist7","Quasi-Nested"
"8456","Dist1","Dist8","Quasi-Nested"
"8457","Dist2","Dist1","Quasi-Nested"
"8458","Dist2","Dist2","Clementsian"
"8459","Dist2","Dist3","Quasi-Clementsian"
"8460","Dist2","Dist4","Quasi-Nested"
"8461","Dist2","Dist5","Random"
"8462","Dist2","Dist6","Clementsian"
"8463","Dist2","Dist7","Quasi-Nested"
"8464","Dist2","Dist8","Quasi-Clementsian"
"8465","Dist3","Dist1","Random"
"8466","Dist3","Dist2","Gleasonian"
"8467","Dist3","Dist3","Random"
"8468","Dist3","Dist4","Random"
"8469","Dist3","Dist5","Random"
"8470","Dist3","Dist6","Random"
"8471","Dist3","Dist7","Random"
"8472","Dist3","Dist8","Quasi-Nested"
"8473","Dist4","Dist1","Gleasonian"
"8474","Dist4","Dist2","Clementsian"
"8475","Dist4","Dist3","Quasi-Nested"
"8476","Dist4","Dist4","Clementsian"
"8477","Dist4","Dist5","Random"
"8478","Dist4","Dist6","Clementsian"
"8479","Dist4","Dist7","Quasi-Clementsian"
"8480","Dist4","Dist8","Quasi-Nested"
"8481","Dist1","Dist1","Random"
"8482","Dist1","Dist2","Clementsian"
"8483","Dist1","Dist3","Random"
"8484","Dist1","Dist4","Quasi-Clementsian"
"8485","Dist1","Dist5","Random"
"8486","Dist1","Dist6","Clementsian"
"8487","Dist1","Dist7","Random"
"8488","Dist1","Dist8","Quasi-Nested"
"8489","Dist2","Dist1","Checkerboard"
"8490","Dist2","Dist2","Clementsian"
"8491","Dist2","Dist3","Quasi-Nested"
"8492","Dist2","Dist4","Clementsian"
"8493","Dist2","Dist5","Random"
"8494","Dist2","Dist6","Clementsian"
"8495","Dist2","Dist7","Quasi-Clementsian"
"8496","Dist2","Dist8","Quasi-Nested"
"8497","Dist3","Dist1","Random"
"8498","Dist3","Dist2","Clementsian"
"8499","Dist3","Dist3","Random"
"8500","Dist3","Dist4","Nested"
"8501","Dist3","Dist5","Random"
"8502","Dist3","Dist6","Random"
"8503","Dist3","Dist7","Random"
"8504","Dist3","Dist8","Nested"
"8505","Dist4","Dist1","Clementsian"
"8506","Dist4","Dist2","Clementsian"
"8507","Dist4","Dist3","Nested"
"8508","Dist4","Dist4","Quasi-Nested"
"8509","Dist4","Dist5","Clementsian"
"8510","Dist4","Dist6","Clementsian"
"8511","Dist4","Dist7","Quasi-Nested"
"8512","Dist4","Dist8","Quasi-Nested"
"8513","Dist1","Dist1","Checkerboard"
"8514","Dist1","Dist2","Gleasonian"
"8515","Dist1","Dist3","Clementsian"
"8516","Dist1","Dist4","Clementsian"
"8517","Dist1","Dist5","Random"
"8518","Dist1","Dist6","Quasi-Clementsian"
"8519","Dist1","Dist7","Quasi-Nested"
"8520","Dist1","Dist8","Quasi-Nested"
"8521","Dist2","Dist1","Clementsian"
"8522","Dist2","Dist2","Clementsian"
"8523","Dist2","Dist3","Quasi-Nested"
"8524","Dist2","Dist4","Quasi-Clementsian"
"8525","Dist2","Dist5","Random"
"8526","Dist2","Dist6","Gleasonian"
"8527","Dist2","Dist7","Quasi-Clementsian"
"8528","Dist2","Dist8","Quasi-Nested"
"8529","Dist3","Dist1","Checkerboard"
"8530","Dist3","Dist2","Gleasonian"
"8531","Dist3","Dist3","Quasi-Nested"
"8532","Dist3","Dist4","Quasi-Clementsian"
"8533","Dist3","Dist5","Random"
"8534","Dist3","Dist6","Clementsian"
"8535","Dist3","Dist7","Quasi-Nested"
"8536","Dist3","Dist8","Nested"
"8537","Dist4","Dist1","Clementsian"
"8538","Dist4","Dist2","Clementsian"
"8539","Dist4","Dist3","Clementsian"
"8540","Dist4","Dist4","Random"
"8541","Dist4","Dist5","Clementsian"
"8542","Dist4","Dist6","Clementsian"
"8543","Dist4","Dist7","Nested"
"8544","Dist4","Dist8","Nested"
"8545","Dist1","Dist1","Random"
"8546","Dist1","Dist2","Clementsian"
"8547","Dist1","Dist3","Random"
"8548","Dist1","Dist4","Quasi-Nested"
"8549","Dist1","Dist5","Random"
"8550","Dist1","Dist6","Gleasonian"
"8551","Dist1","Dist7","Quasi-Nested"
"8552","Dist1","Dist8","Clementsian"
"8553","Dist2","Dist1","Random"
"8554","Dist2","Dist2","Gleasonian"
"8555","Dist2","Dist3","Quasi-Nested"
"8556","Dist2","Dist4","Random"
"8557","Dist2","Dist5","Random"
"8558","Dist2","Dist6","Clementsian"
"8559","Dist2","Dist7","Random"
"8560","Dist2","Dist8","Quasi-Nested"
"8561","Dist3","Dist1","Random"
"8562","Dist3","Dist2","Gleasonian"
"8563","Dist3","Dist3","Random"
"8564","Dist3","Dist4","Random"
"8565","Dist3","Dist5","Random"
"8566","Dist3","Dist6","Clementsian"
"8567","Dist3","Dist7","Random"
"8568","Dist3","Dist8","Quasi-Nested"
"8569","Dist4","Dist1","Clementsian"
"8570","Dist4","Dist2","Clementsian"
"8571","Dist4","Dist3","Quasi-Nested"
"8572","Dist4","Dist4","Random"
"8573","Dist4","Dist5","Random"
"8574","Dist4","Dist6","Clementsian"
"8575","Dist4","Dist7","Quasi-Clementsian"
"8576","Dist4","Dist8","Quasi-Nested"
"8577","Dist1","Dist1","Random"
"8578","Dist1","Dist2","Gleasonian"
"8579","Dist1","Dist3","Random"
"8580","Dist1","Dist4","Random"
"8581","Dist1","Dist5","Random"
"8582","Dist1","Dist6","Random"
"8583","Dist1","Dist7","Random"
"8584","Dist1","Dist8","Quasi-Nested"
"8585","Dist2","Dist1","Random"
"8586","Dist2","Dist2","Clementsian"
"8587","Dist2","Dist3","Quasi-Clementsian"
"8588","Dist2","Dist4","Quasi-Nested"
"8589","Dist2","Dist5","Random"
"8590","Dist2","Dist6","Random"
"8591","Dist2","Dist7","Random"
"8592","Dist2","Dist8","Quasi-Nested"
"8593","Dist3","Dist1","Random"
"8594","Dist3","Dist2","Clementsian"
"8595","Dist3","Dist3","Quasi-Clementsian"
"8596","Dist3","Dist4","Random"
"8597","Dist3","Dist5","Random"
"8598","Dist3","Dist6","Clementsian"
"8599","Dist3","Dist7","Quasi-Clementsian"
"8600","Dist3","Dist8","Nested"
"8601","Dist4","Dist1","Clementsian"
"8602","Dist4","Dist2","Clementsian"
"8603","Dist4","Dist3","Quasi-Nested"
"8604","Dist4","Dist4","Quasi-Clementsian"
"8605","Dist4","Dist5","Random"
"8606","Dist4","Dist6","Clementsian"
"8607","Dist4","Dist7","Quasi-Nested"
"8608","Dist4","Dist8","Quasi-Nested"
"8609","Dist1","Dist1","Random"
"8610","Dist1","Dist2","Gleasonian"
"8611","Dist1","Dist3","Random"
"8612","Dist1","Dist4","Random"
"8613","Dist1","Dist5","Random"
"8614","Dist1","Dist6","Gleasonian"
"8615","Dist1","Dist7","Random"
"8616","Dist1","Dist8","Quasi-Nested"
"8617","Dist2","Dist1","Random"
"8618","Dist2","Dist2","Clementsian"
"8619","Dist2","Dist3","Quasi-Clementsian"
"8620","Dist2","Dist4","Quasi-Nested"
"8621","Dist2","Dist5","Random"
"8622","Dist2","Dist6","Clementsian"
"8623","Dist2","Dist7","Quasi-Nested"
"8624","Dist2","Dist8","Quasi-Nested"
"8625","Dist3","Dist1","Random"
"8626","Dist3","Dist2","Clementsian"
"8627","Dist3","Dist3","Random"
"8628","Dist3","Dist4","Quasi-Nested"
"8629","Dist3","Dist5","Random"
"8630","Dist3","Dist6","Random"
"8631","Dist3","Dist7","Quasi-Clementsian"
"8632","Dist3","Dist8","Quasi-Clementsian"
"8633","Dist4","Dist1","Clementsian"
"8634","Dist4","Dist2","Clementsian"
"8635","Dist4","Dist3","Nested"
"8636","Dist4","Dist4","Quasi-Nested"
"8637","Dist4","Dist5","Gleasonian"
"8638","Dist4","Dist6","Clementsian"
"8639","Dist4","Dist7","Quasi-Nested"
"8640","Dist4","Dist8","Quasi-Nested"
"8641","Dist1","Dist1","Random"
"8642","Dist1","Dist2","Clementsian"
"8643","Dist1","Dist3","Random"
"8644","Dist1","Dist4","Quasi-Nested"
"8645","Dist1","Dist5","Random"
"8646","Dist1","Dist6","Random"
"8647","Dist1","Dist7","Quasi-Nested"
"8648","Dist1","Dist8","Nested"
"8649","Dist2","Dist1","Random"
"8650","Dist2","Dist2","Clementsian"
"8651","Dist2","Dist3","Nested"
"8652","Dist2","Dist4","Quasi-Clementsian"
"8653","Dist2","Dist5","Random"
"8654","Dist2","Dist6","Clementsian"
"8655","Dist2","Dist7","Random"
"8656","Dist2","Dist8","Quasi-Clementsian"
"8657","Dist3","Dist1","Random"
"8658","Dist3","Dist2","Clementsian"
"8659","Dist3","Dist3","Random"
"8660","Dist3","Dist4","Quasi-Nested"
"8661","Dist3","Dist5","Random"
"8662","Dist3","Dist6","Random"
"8663","Dist3","Dist7","Quasi-Nested"
"8664","Dist3","Dist8","Quasi-Nested"
"8665","Dist4","Dist1","Clementsian"
"8666","Dist4","Dist2","Clementsian"
"8667","Dist4","Dist3","Quasi-Clementsian"
"8668","Dist4","Dist4","Quasi-Nested"
"8669","Dist4","Dist5","Clementsian"
"8670","Dist4","Dist6","Clementsian"
"8671","Dist4","Dist7","Quasi-Clementsian"
"8672","Dist4","Dist8","Nested"
"8673","Dist1","Dist1","Random"
"8674","Dist1","Dist2","Clementsian"
"8675","Dist1","Dist3","Random"
"8676","Dist1","Dist4","Random"
"8677","Dist1","Dist5","Random"
"8678","Dist1","Dist6","Gleasonian"
"8679","Dist1","Dist7","Random"
"8680","Dist1","Dist8","Quasi-Nested"
"8681","Dist2","Dist1","Random"
"8682","Dist2","Dist2","Clementsian"
"8683","Dist2","Dist3","Quasi-Nested"
"8684","Dist2","Dist4","Quasi-Nested"
"8685","Dist2","Dist5","Random"
"8686","Dist2","Dist6","Gleasonian"
"8687","Dist2","Dist7","Nested"
"8688","Dist2","Dist8","Random"
"8689","Dist3","Dist1","Random"
"8690","Dist3","Dist2","Clementsian"
"8691","Dist3","Dist3","Quasi-Nested"
"8692","Dist3","Dist4","Nested"
"8693","Dist3","Dist5","Random"
"8694","Dist3","Dist6","Quasi-Clementsian"
"8695","Dist3","Dist7","Random"
"8696","Dist3","Dist8","Quasi-Nested"
"8697","Dist4","Dist1","Clementsian"
"8698","Dist4","Dist2","Clementsian"
"8699","Dist4","Dist3","Random"
"8700","Dist4","Dist4","Quasi-Nested"
"8701","Dist4","Dist5","Clementsian"
"8702","Dist4","Dist6","Clementsian"
"8703","Dist4","Dist7","Quasi-Nested"
"8704","Dist4","Dist8","Quasi-Nested"
"8705","Dist1","Dist1","Random"
"8706","Dist1","Dist2","Gleasonian"
"8707","Dist1","Dist3","Random"
"8708","Dist1","Dist4","Quasi-Nested"
"8709","Dist1","Dist5","Random"
"8710","Dist1","Dist6","Quasi-Clementsian"
"8711","Dist1","Dist7","Random"
"8712","Dist1","Dist8","Quasi-Clementsian"
"8713","Dist2","Dist1","Clementsian"
"8714","Dist2","Dist2","Clementsian"
"8715","Dist2","Dist3","Quasi-Nested"
"8716","Dist2","Dist4","Random"
"8717","Dist2","Dist5","Random"
"8718","Dist2","Dist6","Clementsian"
"8719","Dist2","Dist7","Quasi-Clementsian"
"8720","Dist2","Dist8","Nested"
"8721","Dist3","Dist1","Random"
"8722","Dist3","Dist2","Clementsian"
"8723","Dist3","Dist3","Random"
"8724","Dist3","Dist4","Quasi-Nested"
"8725","Dist3","Dist5","Random"
"8726","Dist3","Dist6","Clementsian"
"8727","Dist3","Dist7","Random"
"8728","Dist3","Dist8","Quasi-Nested"
"8729","Dist4","Dist1","Clementsian"
"8730","Dist4","Dist2","Clementsian"
"8731","Dist4","Dist3","Quasi-Nested"
"8732","Dist4","Dist4","Random"
"8733","Dist4","Dist5","Gleasonian"
"8734","Dist4","Dist6","Clementsian"
"8735","Dist4","Dist7","Nested"
"8736","Dist4","Dist8","Quasi-Nested"
"8737","Dist1","Dist1","Random"
"8738","Dist1","Dist2","Gleasonian"
"8739","Dist1","Dist3","Quasi-Clementsian"
"8740","Dist1","Dist4","Quasi-Clementsian"
"8741","Dist1","Dist5","Random"
"8742","Dist1","Dist6","Random"
"8743","Dist1","Dist7","Random"
"8744","Dist1","Dist8","Quasi-Nested"
"8745","Dist2","Dist1","Random"
"8746","Dist2","Dist2","Clementsian"
"8747","Dist2","Dist3","Quasi-Clementsian"
"8748","Dist2","Dist4","Quasi-Nested"
"8749","Dist2","Dist5","Random"
"8750","Dist2","Dist6","Clementsian"
"8751","Dist2","Dist7","Quasi-Nested"
"8752","Dist2","Dist8","Quasi-Clementsian"
"8753","Dist3","Dist1","Random"
"8754","Dist3","Dist2","Clementsian"
"8755","Dist3","Dist3","Random"
"8756","Dist3","Dist4","Quasi-Nested"
"8757","Dist3","Dist5","Random"
"8758","Dist3","Dist6","Clementsian"
"8759","Dist3","Dist7","Nested"
"8760","Dist3","Dist8","Quasi-Nested"
"8761","Dist4","Dist1","Clementsian"
"8762","Dist4","Dist2","Clementsian"
"8763","Dist4","Dist3","Quasi-Nested"
"8764","Dist4","Dist4","Random"
"8765","Dist4","Dist5","Random"
"8766","Dist4","Dist6","Clementsian"
"8767","Dist4","Dist7","Quasi-Nested"
"8768","Dist4","Dist8","Quasi-Clementsian"
"8769","Dist1","Dist1","Random"
"8770","Dist1","Dist2","Clementsian"
"8771","Dist1","Dist3","Random"
"8772","Dist1","Dist4","Quasi-Nested"
"8773","Dist1","Dist5","Random"
"8774","Dist1","Dist6","Clementsian"
"8775","Dist1","Dist7","Random"
"8776","Dist1","Dist8","Quasi-Nested"
"8777","Dist2","Dist1","Random"
"8778","Dist2","Dist2","Gleasonian"
"8779","Dist2","Dist3","Nested"
"8780","Dist2","Dist4","Quasi-Clementsian"
"8781","Dist2","Dist5","Random"
"8782","Dist2","Dist6","Gleasonian"
"8783","Dist2","Dist7","Quasi-Clementsian"
"8784","Dist2","Dist8","Quasi-Nested"
"8785","Dist3","Dist1","Random"
"8786","Dist3","Dist2","Clementsian"
"8787","Dist3","Dist3","Random"
"8788","Dist3","Dist4","Quasi-Clementsian"
"8789","Dist3","Dist5","Random"
"8790","Dist3","Dist6","Gleasonian"
"8791","Dist3","Dist7","Quasi-Clementsian"
"8792","Dist3","Dist8","Nested"
"8793","Dist4","Dist1","Clementsian"
"8794","Dist4","Dist2","Clementsian"
"8795","Dist4","Dist3","Quasi-Nested"
"8796","Dist4","Dist4","Random"
"8797","Dist4","Dist5","Random"
"8798","Dist4","Dist6","Gleasonian"
"8799","Dist4","Dist7","Quasi-Nested"
"8800","Dist4","Dist8","Quasi-Clementsian"
"8801","Dist1","Dist1","Random"
"8802","Dist1","Dist2","Clementsian"
"8803","Dist1","Dist3","Random"
"8804","Dist1","Dist4","Quasi-Clementsian"
"8805","Dist1","Dist5","Random"
"8806","Dist1","Dist6","Clementsian"
"8807","Dist1","Dist7","Quasi-Nested"
"8808","Dist1","Dist8","Quasi-Nested"
"8809","Dist2","Dist1","Clementsian"
"8810","Dist2","Dist2","Gleasonian"
"8811","Dist2","Dist3","Quasi-Nested"
"8812","Dist2","Dist4","Quasi-Nested"
"8813","Dist2","Dist5","Random"
"8814","Dist2","Dist6","Gleasonian"
"8815","Dist2","Dist7","Quasi-Nested"
"8816","Dist2","Dist8","Quasi-Nested"
"8817","Dist3","Dist1","Random"
"8818","Dist3","Dist2","Gleasonian"
"8819","Dist3","Dist3","Quasi-Nested"
"8820","Dist3","Dist4","Quasi-Nested"
"8821","Dist3","Dist5","Random"
"8822","Dist3","Dist6","Clementsian"
"8823","Dist3","Dist7","Random"
"8824","Dist3","Dist8","Nested"
"8825","Dist4","Dist1","Clementsian"
"8826","Dist4","Dist2","Clementsian"
"8827","Dist4","Dist3","Nested"
"8828","Dist4","Dist4","Random"
"8829","Dist4","Dist5","Random"
"8830","Dist4","Dist6","Clementsian"
"8831","Dist4","Dist7","Quasi-Nested"
"8832","Dist4","Dist8","Quasi-Nested"
"8833","Dist1","Dist1","Random"
"8834","Dist1","Dist2","Clementsian"
"8835","Dist1","Dist3","Quasi-Clementsian"
"8836","Dist1","Dist4","Clementsian"
"8837","Dist1","Dist5","Random"
"8838","Dist1","Dist6","Random"
"8839","Dist1","Dist7","Random"
"8840","Dist1","Dist8","Clementsian"
"8841","Dist2","Dist1","Quasi-Clementsian"
"8842","Dist2","Dist2","Clementsian"
"8843","Dist2","Dist3","Nested"
"8844","Dist2","Dist4","Quasi-Nested"
"8845","Dist2","Dist5","Random"
"8846","Dist2","Dist6","Gleasonian"
"8847","Dist2","Dist7","Quasi-Clementsian"
"8848","Dist2","Dist8","Quasi-Nested"
"8849","Dist3","Dist1","Random"
"8850","Dist3","Dist2","Clementsian"
"8851","Dist3","Dist3","Quasi-Clementsian"
"8852","Dist3","Dist4","Nested"
"8853","Dist3","Dist5","Random"
"8854","Dist3","Dist6","Gleasonian"
"8855","Dist3","Dist7","Random"
"8856","Dist3","Dist8","Nested"
"8857","Dist4","Dist1","Clementsian"
"8858","Dist4","Dist2","Clementsian"
"8859","Dist4","Dist3","Quasi-Nested"
"8860","Dist4","Dist4","Quasi-Nested"
"8861","Dist4","Dist5","Clementsian"
"8862","Dist4","Dist6","Clementsian"
"8863","Dist4","Dist7","Quasi-Nested"
"8864","Dist4","Dist8","Quasi-Nested"
"8865","Dist1","Dist1","Random"
"8866","Dist1","Dist2","Gleasonian"
"8867","Dist1","Dist3","Quasi-Nested"
"8868","Dist1","Dist4","Quasi-Nested"
"8869","Dist1","Dist5","Random"
"8870","Dist1","Dist6","Gleasonian"
"8871","Dist1","Dist7","Random"
"8872","Dist1","Dist8","Quasi-Nested"
"8873","Dist2","Dist1","Random"
"8874","Dist2","Dist2","Clementsian"
"8875","Dist2","Dist3","Random"
"8876","Dist2","Dist4","Quasi-Nested"
"8877","Dist2","Dist5","Random"
"8878","Dist2","Dist6","Gleasonian"
"8879","Dist2","Dist7","Random"
"8880","Dist2","Dist8","Quasi-Clementsian"
"8881","Dist3","Dist1","Random"
"8882","Dist3","Dist2","Gleasonian"
"8883","Dist3","Dist3","Quasi-Nested"
"8884","Dist3","Dist4","Quasi-Nested"
"8885","Dist3","Dist5","Random"
"8886","Dist3","Dist6","Gleasonian"
"8887","Dist3","Dist7","Quasi-Nested"
"8888","Dist3","Dist8","Quasi-Nested"
"8889","Dist4","Dist1","Gleasonian"
"8890","Dist4","Dist2","Clementsian"
"8891","Dist4","Dist3","Quasi-Nested"
"8892","Dist4","Dist4","Random"
"8893","Dist4","Dist5","Random"
"8894","Dist4","Dist6","Gleasonian"
"8895","Dist4","Dist7","Quasi-Nested"
"8896","Dist4","Dist8","Quasi-Nested"
"8897","Dist1","Dist1","Random"
"8898","Dist1","Dist2","Gleasonian"
"8899","Dist1","Dist3","Random"
"8900","Dist1","Dist4","Random"
"8901","Dist1","Dist5","Random"
"8902","Dist1","Dist6","Clementsian"
"8903","Dist1","Dist7","Random"
"8904","Dist1","Dist8","Nested"
"8905","Dist2","Dist1","Random"
"8906","Dist2","Dist2","Clementsian"
"8907","Dist2","Dist3","Quasi-Nested"
"8908","Dist2","Dist4","Quasi-Clementsian"
"8909","Dist2","Dist5","Random"
"8910","Dist2","Dist6","Gleasonian"
"8911","Dist2","Dist7","Quasi-Nested"
"8912","Dist2","Dist8","Quasi-Nested"
"8913","Dist3","Dist1","Random"
"8914","Dist3","Dist2","Clementsian"
"8915","Dist3","Dist3","Quasi-Clementsian"
"8916","Dist3","Dist4","Random"
"8917","Dist3","Dist5","Random"
"8918","Dist3","Dist6","Random"
"8919","Dist3","Dist7","Random"
"8920","Dist3","Dist8","Quasi-Clementsian"
"8921","Dist4","Dist1","Clementsian"
"8922","Dist4","Dist2","Clementsian"
"8923","Dist4","Dist3","Quasi-Nested"
"8924","Dist4","Dist4","Quasi-Clementsian"
"8925","Dist4","Dist5","Clementsian"
"8926","Dist4","Dist6","Clementsian"
"8927","Dist4","Dist7","Quasi-Nested"
"8928","Dist4","Dist8","Quasi-Clementsian"
"8929","Dist1","Dist1","Random"
"8930","Dist1","Dist2","Clementsian"
"8931","Dist1","Dist3","Random"
"8932","Dist1","Dist4","Random"
"8933","Dist1","Dist5","Random"
"8934","Dist1","Dist6","Gleasonian"
"8935","Dist1","Dist7","Quasi-Clementsian"
"8936","Dist1","Dist8","Random"
"8937","Dist2","Dist1","Random"
"8938","Dist2","Dist2","Gleasonian"
"8939","Dist2","Dist3","Clementsian"
"8940","Dist2","Dist4","Quasi-Nested"
"8941","Dist2","Dist5","Random"
"8942","Dist2","Dist6","Random"
"8943","Dist2","Dist7","Quasi-Nested"
"8944","Dist2","Dist8","Quasi-Nested"
"8945","Dist3","Dist1","Random"
"8946","Dist3","Dist2","Clementsian"
"8947","Dist3","Dist3","Nested"
"8948","Dist3","Dist4","Quasi-Nested"
"8949","Dist3","Dist5","Random"
"8950","Dist3","Dist6","Gleasonian"
"8951","Dist3","Dist7","Random"
"8952","Dist3","Dist8","Quasi-Clementsian"
"8953","Dist4","Dist1","Gleasonian"
"8954","Dist4","Dist2","Clementsian"
"8955","Dist4","Dist3","Quasi-Nested"
"8956","Dist4","Dist4","Quasi-Nested"
"8957","Dist4","Dist5","Random"
"8958","Dist4","Dist6","Clementsian"
"8959","Dist4","Dist7","Nested"
"8960","Dist4","Dist8","Quasi-Nested"
"8961","Dist1","Dist1","Random"
"8962","Dist1","Dist2","Gleasonian"
"8963","Dist1","Dist3","Random"
"8964","Dist1","Dist4","Quasi-Nested"
"8965","Dist1","Dist5","Random"
"8966","Dist1","Dist6","Random"
"8967","Dist1","Dist7","Random"
"8968","Dist1","Dist8","Nested"
"8969","Dist2","Dist1","Random"
"8970","Dist2","Dist2","Clementsian"
"8971","Dist2","Dist3","Quasi-Nested"
"8972","Dist2","Dist4","Quasi-Nested"
"8973","Dist2","Dist5","Random"
"8974","Dist2","Dist6","Clementsian"
"8975","Dist2","Dist7","Quasi-Clementsian"
"8976","Dist2","Dist8","Quasi-Nested"
"8977","Dist3","Dist1","Random"
"8978","Dist3","Dist2","Clementsian"
"8979","Dist3","Dist3","Quasi-Nested"
"8980","Dist3","Dist4","Quasi-Clementsian"
"8981","Dist3","Dist5","Random"
"8982","Dist3","Dist6","Gleasonian"
"8983","Dist3","Dist7","Random"
"8984","Dist3","Dist8","Quasi-Clementsian"
"8985","Dist4","Dist1","Gleasonian"
"8986","Dist4","Dist2","Clementsian"
"8987","Dist4","Dist3","Quasi-Nested"
"8988","Dist4","Dist4","Random"
"8989","Dist4","Dist5","Random"
"8990","Dist4","Dist6","Clementsian"
"8991","Dist4","Dist7","Nested"
"8992","Dist4","Dist8","Nested"
"8993","Dist1","Dist1","Random"
"8994","Dist1","Dist2","Clementsian"
"8995","Dist1","Dist3","Random"
"8996","Dist1","Dist4","Quasi-Nested"
"8997","Dist1","Dist5","Random"
"8998","Dist1","Dist6","Random"
"8999","Dist1","Dist7","Random"
"9000","Dist1","Dist8","Random"
"9001","Dist2","Dist1","Random"
"9002","Dist2","Dist2","Gleasonian"
"9003","Dist2","Dist3","Quasi-Nested"
"9004","Dist2","Dist4","Quasi-Nested"
"9005","Dist2","Dist5","Random"
"9006","Dist2","Dist6","Gleasonian"
"9007","Dist2","Dist7","Nested"
"9008","Dist2","Dist8","Quasi-Nested"
"9009","Dist3","Dist1","Random"
"9010","Dist3","Dist2","Clementsian"
"9011","Dist3","Dist3","Random"
"9012","Dist3","Dist4","Random"
"9013","Dist3","Dist5","Random"
"9014","Dist3","Dist6","Clementsian"
"9015","Dist3","Dist7","Random"
"9016","Dist3","Dist8","Nested"
"9017","Dist4","Dist1","Gleasonian"
"9018","Dist4","Dist2","Clementsian"
"9019","Dist4","Dist3","Quasi-Clementsian"
"9020","Dist4","Dist4","Quasi-Nested"
"9021","Dist4","Dist5","Random"
"9022","Dist4","Dist6","Clementsian"
"9023","Dist4","Dist7","Quasi-Nested"
"9024","Dist4","Dist8","Nested"
"9025","Dist1","Dist1","Random"
"9026","Dist1","Dist2","Gleasonian"
"9027","Dist1","Dist3","Quasi-Clementsian"
"9028","Dist1","Dist4","Quasi-Nested"
"9029","Dist1","Dist5","Random"
"9030","Dist1","Dist6","Random"
"9031","Dist1","Dist7","Random"
